User_ID,Age,Gender,Height_cm,Initial_Weight_kg,Stress_Level,Sleep_Hours,Caffeine_mg,Calories_Consumed,Protein_g,Carbs_g,Fat_g,Steps,Workout_Type,Workout_Intensity,Temp_C,Weight_Change,Current_Weight_kg
108,21,Male,163.35848097467846,121.89607022104407,8,5.557360429678622,262.82850023631886,2004.8931204117787,125.3,225.6,66.8,8001,Yoga,8,35.01169312395472,0.2560319228161085,132.3115498504427
241,25,Male,175.3618737324327,120.69990566232312,5,6.408991322729478,368.70479608695274,1847.4314633075078,115.5,207.8,61.6,8014,None,0,20.278489240314308,0.10180800420687558,127.63350283295044
162,51,Male,172.107173043124,127.16589819440011,4,5.196911843580551,468.9750260830849,2425.8439697697854,151.6,272.9,80.9,8058,None,0,20.877397503619697,0.15955438618949921,138.74353450554298
143,35,Male,181.2600632620596,88.52505780968617,5,8.166057411405761,414.70532141665115,2410.1362271998064,150.6,271.1,80.3,7991,None,0,35.012214679803485,0.24874683883622173,99.7353299888407
397,36,Female,186.59598544788537,128.08220521631114,9,5.645464868559027,385.8684051198753,1968.3205869995272,123.0,221.4,65.6,7940,None,0,47.33021600513711,0.333383190891425,140.14273942900104
491,26,Male,163.0452109032845,105.04957821442774,10,7.195030404177617,281.15149439976665,1948.134090723662,121.8,219.2,64.9,8125,Strength,7,24.840397199563732,0.23677080730392197,116.86061979089466
171,42,Male,169.66615207541187,115.99027117384858,8,6.3741734337412925,353.6214705980073,1336.8657863399253,83.6,150.4,44.6,8079,Yoga,8,32.06153721709997,0.15387434664912653,127.16287766022353
593,50,Male,155.07961761127302,102.75497386524455,4,6.374580586967509,150.36217429828554,1999.7157658247127,125.0,225.0,66.7,8024,None,0,29.493216252062478,0.1475754880773746,115.04886004686927
131,35,Male,165.28183886263713,144.27820303108396,1,11.0,268.1277449538019,2405.2774610420242,150.3,270.6,80.2,8075,Strength,6,22.128790330042094,0.10299870849549501,159.78223660077003
343,22,Male,168.4286181586429,102.04259108802327,1,7.115745346123303,240.13410605719838,1100.2360103030594,68.8,123.8,36.7,7866,None,0,33.126796338254294,-0.009755497490149395,112.64697513514314
501,20,Male,158.3690973204595,121.12601523993888,2,7.91388260363937,119.89415843018394,1714.0516967209721,107.1,192.8,57.1,7897,None,0,22.63585394644824,0.03724778012890424,131.41261045188705
531,23,Male,169.9793240286516,86.18156300853053,3,4.325525484886749,161.40563051329798,1802.3712989215217,112.6,202.8,60.1,7995,Yoga,10,26.205770843536968,0.0857507761555448,94.07414035482888
373,22,Other,162.62173064438474,115.49391452988519,7,5.502312000946895,312.2183449730996,1849.3817860727586,115.6,208.1,61.6,7856,None,0,17.778307921918735,0.13087705295237617,129.30451633832863
304,35,Female,173.08264351485846,96.73745682553451,2,7.817341599262341,229.81049109920727,1271.9184064405017,79.5,143.1,42.4,8105,None,0,23.777172728411006,-0.01619886712324775,107.61463061805227
430,41,Female,172.67296721679097,95.38685645946791,5,6.43675745392675,285.5880195385936,,136.8,246.2,72.9,7997,Cardio,6,39.69708642821863,0.24329516398136192,108.26917287623246
568,35,Male,183.32438836315654,95.56770222129198,8,4.908388518488073,422.02051079188783,1575.408774114655,98.5,177.2,52.5,7916,None,0,23.42300333613373,0.14301961937954155,103.72963060482371
321,62,Male,167.87119223551096,85.52485146274387,1,8.087074688353225,256.98007529735514,1125.6023903210698,70.4,126.6,37.5,8069,None,0,33.40297126181435,-0.006771954471741698,95.85616726216075
499,55,Female,170.07108835982078,110.77458316559725,8,4.521920695737647,155.31259181008153,,157.8,284.1,84.2,8088,None,0,28.525205157773115,0.29044464453449986,125.43435730702618
383,32,Male,168.38728376244913,87.32155755777515,1,8.027363893620663,120.10429874556412,2117.120381574028,132.3,238.2,70.6,7877,None,0,26.113423141266612,0.0871488752181116,100.65861168162637
297,44,Female,166.64815909009215,112.07020146798894,9,6.196203695517519,458.59720638199815,1933.5712253456395,120.8,217.5,64.5,8142,None,0,37.539361577500465,0.2782326813090139,124.90422462198991
592,52,Female,174.85538616750725,89.87396113339463,6,4.83436531472192,214.47698615420563,2517.3217689589214,157.3,283.2,83.9,7986,Strength,5,36.3362612064864,0.2893289383647594,99.62800543955777
531,41,Male,169.2538216870143,115.41277573614562,10,6.490603422456739,451.1096743251184,2244.842147665612,140.3,252.5,74.8,7950,None,0,18.27596954725181,0.24394051626426067,123.54929359870823
533,23,Male,160.8096445715833,126.89034730016186,4,8.676632056114597,377.6238292850126,1272.7424707139605,79.5,143.2,42.4,8123,None,0,6.99419252941593,-0.06015674678400773,136.28342488190964
488,23,Male,162.66588281332673,94.41993991292168,10,3.0,478.92778178898817,1906.3307871864477,119.1,214.5,63.5,7983,None,0,22.040579612109084,0.2185260522406036,105.9653532416981
341,44,Female,169.07455901701547,115.79795949288038,7,7.113499485154592,145.8888096983224,2740.54289682923,171.3,308.3,91.4,8099,None,0,29.177234744946908,0.3015818962566692,125.90725750470462
325,60,Female,164.69739682539304,89.70248636329109,2,7.905941584741165,213.19054723201472,1195.991879158502,74.7,134.5,39.9,8010,Yoga,8,40.93113889434147,0.06050204241436996,100.34041697032907
523,30,Female,155.1713447881619,133.95237677778215,6,5.575885956628337,281.3839075188529,1823.0960367884331,113.9,205.1,60.8,7814,Yoga,9,28.098479604510725,0.15941417769204713,142.5855295683859
196,34,Female,177.5715442622219,136.76969177856523,2,8.616508057846415,99.83245000574254,1679.3925230885582,105.0,188.9,56.0,7882,None,0,23.915712023918413,0.039270879135422126,148.97765934861116
504,53,Male,172.90794914666665,91.6303621185408,9,9.323167096578702,151.93369307174544,2903.190922646377,181.4,326.6,96.8,8127,Yoga,10,19.67752191205231,0.31497311899485597,103.11196992161729
228,54,Female,171.93541274929538,88.599366760373,8,7.788303858352832,335.23820983067696,,116.2,209.2,62.0,7974,None,0,20.47891132075412,0.16474978403623575,99.33323884662383
559,63,Male,176.16578256304587,107.4597139500427,4,6.32817175471975,308.87256621389054,2583.3589866763796,161.5,290.6,86.1,8053,Cardio,9,14.856545999403611,0.1499482910372405,116.73371602868937
434,37,Male,173.93100265182784,101.52135478916733,3,9.331857498683872,335.4955183831739,2095.6716136387986,131.0,235.8,69.9,8041,Cardio,7,33.21732633403777,0.1585161702379982,114.13404816872963
479,59,Female,167.62015642975643,118.8478436936948,8,7.119335738868233,234.34228905100986,2265.789011930737,141.6,254.9,75.5,8038,None,0,29.97313927340156,0.26441340354415976,131.55318160356828
478,51,Male,169.2610160432968,116.63261904504421,10,3.7146151151774998,365.4267011752348,1349.3224147557148,84.3,151.8,45.0,8030,Cardio,7,18.73251277371243,0.1292553017156247,127.3291324984395
247,48,Male,175.0391596659295,96.3221467319785,3,6.850671598875109,221.95806365613123,2924.502715973299,182.8,329.0,97.5,8006,None,0,15.157823769681718,0.1761507269834691,107.05846712653651
443,53,Male,171.1727564285262,129.42979861141407,2,7.3974090863578645,192.52540956008053,2356.8598725658503,147.3,265.1,78.6,8096,Strength,7,14.88640695856045,0.08032379313468758,141.0242218701633
270,43,Female,189.5809430368869,89.07919629832398,7,5.740842785953199,340.17640522057025,2327.3136264117147,145.5,261.8,77.6,8033,Strength,6,16.57717006592968,0.18546543384632133,101.33554089924193
464,18,Male,156.84105228368085,89.21513978864405,3,6.105294431404399,159.16350952250139,1673.5194219170921,104.6,188.3,55.8,8160,None,0,-1.2586700104552406,-0.06968043811499151,100.26051286093421
592,60,Female,162.54025528889372,118.05122519707702,8,8.46105592137765,348.7534471609572,1486.2139047123585,92.9,167.2,49.5,8120,None,0,26.43795836609513,0.1448106452563231,127.95008014849648
504,29,Male,174.17361278342648,96.85881352728386,8,9.720797249258366,352.3656106512937,937.0505282550735,58.6,105.4,31.2,8029,None,0,23.730983737533954,0.0607141864264239,108.40113551678677
350,56,Male,160.2659629650802,126.90195877305392,5,4.163239262263453,323.3341047512097,1974.755292367299,123.4,222.2,65.8,7941,Strength,7,35.19040679843636,0.1935114875463765,137.4959296645098
483,19,Female,159.068461257461,98.89332358036077,6,6.999271014792617,285.43778326125357,2706.565408578662,169.2,304.5,90.2,8016,None,0,27.787758284441338,0.2709135198090459,108.05966879916022
186,48,Male,151.79690051066567,86.9504561180425,10,3.886868404409504,342.8154749170777,,148.1,266.6,79.0,8330,Yoga,9,4.615612273920981,0.18872400004782086,98.2834983376212
556,55,Male,164.01915774652198,109.5844319962934,8,3.9761169018180027,335.75173514773456,1877.043770264627,117.3,211.2,62.6,8009,Yoga,7,29.01023925749738,0.2093541751097328,118.8139407609599
277,18,Female,177.2526228056188,124.20756107753562,3,7.316591549972818,159.82420218988707,1727.5493570407853,108.0,194.3,57.6,7888,Strength,4,33.86418225593108,0.11521736457499547,136.43458864042995
135,33,Male,166.96446997207963,144.8701173998071,7,6.340153585081094,209.29724253382133,2148.4272950706636,134.3,241.7,71.6,7908,Yoga,4,20.44384889884668,0.18260850359431963,154.87610489453584
198,58,Female,169.42032868828773,139.88676108810347,9,5.1156914026869345,274.06385973024175,2077.8095730135974,129.9,233.8,69.3,8105,Yoga,6,21.864340730828005,0.2188981633528756,151.0801074124334
269,61,Male,176.13673478631713,107.24821573487925,10,4.1770795122009705,454.3393827140228,1965.7354498258535,122.9,221.1,65.5,8022,Cardio,4,15.686822818984918,0.1941471595268536,116.54443492801693
188,62,Male,188.61699211479663,102.98192306397195,10,3.0,285.3088695108603,2429.536684298244,151.8,273.3,81.0,7913,None,0,5.652922202202287,0.20511991633112972,112.71431586749424
251,22,Male,172.35547904453603,120.85699755893077,2,8.913606512172638,0.0,3535.8367797001483,221.0,397.8,117.9,8049,None,0,33.64320535458047,0.32761333582486973,130.60777399986287
239,64,Female,172.38679864370687,99.40285386352302,2,8.012459136214066,216.66786314593767,1219.7958196636566,76.2,137.2,40.7,8105,Strength,5,26.260542513913023,-0.010551185309613659,109.32798700583666
372,29,Female,182.36806150998103,101.68097284705101,3,10.330402654492872,401.27112614805003,2052.1021836372347,128.3,230.9,68.4,8046,Cardio,7,17.124540010660954,0.07235220442177681,116.0375766017051
147,61,Female,163.0020702769343,93.63258778271296,9,4.736782373567677,309.7534077510759,2314.940550192423,144.7,260.4,77.2,8070,None,0,33.117434079682866,0.3062515275662615,106.49862443361364
296,45,Female,169.7904418657537,92.92867737855404,5,8.247773603280777,164.4703108037558,2330.0272693118914,145.6,262.1,77.7,7921,Cardio,10,27.429332773871113,0.20101200187522889,102.98516003916343
138,46,Male,152.36435397496092,134.25830959221418,1,6.751603738417014,168.93978864342498,2240.3901928563123,140.0,252.0,74.7,7940,None,0,28.177035878814493,0.11295100530614766,143.7918741834218
450,34,Female,172.56210635029396,94.28308586183525,9,8.522613153004373,177.86468273510582,2357.6658067065982,147.4,265.2,78.6,8060,Strength,8,22.853436206778632,0.26056360614730417,105.82831335493515
346,42,Male,165.8248005155206,95.77604857435762,4,6.244749087195851,301.70552926160593,2528.172764131273,158.0,284.4,84.3,7783,Strength,9,33.01160052512165,0.23580652177685588,106.83936689031393
194,27,Female,157.30670349655014,129.88894544390337,6,7.229361596291987,216.39754171813206,2668.1072220369697,166.8,300.2,88.9,8140,Yoga,4,19.394974188094576,0.2229216963132395,138.93100977318272
338,57,Male,168.69643224909805,86.91268337388668,8,5.615227363415905,280.7623370750061,1634.3491742785845,102.1,183.9,54.5,7869,None,0,39.827993066605266,0.2330908321224529,97.61559190358855
386,55,Male,157.11857008345407,109.84537981420009,2,7.617298661932817,127.73854489753663,1666.4927159750096,104.2,187.5,55.5,7940,None,0,41.050792939029435,0.12278765075250772,123.18997182918889
147,51,Female,176.07089345589284,107.95934509888146,3,6.591357955315378,197.61981255480876,1856.9972550371388,116.1,208.9,61.9,8000,Yoga,8,27.90714225117017,0.10131024654205933,120.9266919963242
113,38,Female,190.28872179355017,114.67038044234648,7,5.102599332580146,354.73227963606996,2926.6168303540653,182.9,329.2,97.6,7912,Strength,8,29.638003515030594,0.3296095193527372,125.45792023673201
384,57,Female,162.40617234436036,106.37400189591615,9,3.0,218.6387952398585,2562.573892528171,160.2,288.3,85.4,8056,Strength,4,22.302509242015816,0.2844537443739108,118.51064332890158
467,41,Female,173.6747607920136,106.67527294513215,5,7.7170257318072135,259.32481608289686,3757.3000266262097,234.8,422.7,125.2,8096,None,0,19.750375234929848,0.3465189791996981,117.47118204151792
349,25,Male,183.36378721651278,95.07088017136684,2,6.948249184606422,0.0,1727.6976480299297,108.0,194.4,57.6,8016,Yoga,7,22.51054970676678,0.037401793732526084,107.0229050769552
299,26,Male,167.46499861709793,86.56818566336733,7,6.6464237255304655,313.4441814474569,1211.9347669643385,75.7,136.3,40.4,7920,Yoga,9,22.1809902747486,0.0695718042262545,98.91835077364237
344,35,Female,170.00741195283197,133.3498592028036,6,3.964203158945525,109.34509101168487,1920.6551476316763,120.0,216.1,64.0,8043,None,0,29.988741219242307,0.17962716682759808,142.83491709351526
455,27,Female,154.60669597996943,85.59606904415341,9,9.430386184933361,388.7254830542497,2209.1041815691547,138.1,248.5,73.6,8082,None,0,19.84057544874021,0.22602225147346144,98.14100291007072
231,40,Female,166.71814251043037,144.67450139051394,4,6.498089019804092,122.72018466521901,1942.2447038097507,121.4,218.5,64.7,8064,None,0,21.25756608760325,0.0986001296340878,156.96274090067777
421,42,Female,178.01876097762363,130.48903764408703,4,3.6558728439597235,321.32094637632406,1898.0381260823615,118.6,213.5,63.3,8037,None,0,21.41427591529228,0.0938675647819629,137.050981749465
397,37,Female,163.1432065594966,100.82950737819274,3,10.545645626919825,140.0705486189774,2374.8440841788743,148.4,267.2,79.2,7967,None,0,26.258044516595064,0.16059259282265595,113.0506341837053
225,33,Male,177.8066564815803,122.5396967057464,9,6.206127678501131,291.37398163471136,3762.994289485561,235.2,423.3,125.4,8105,Strength,5,23.39808967304514,0.44542206604733314,131.92026535021344
156,24,Female,164.9541735171569,85.43358903879253,7,6.651110050409653,373.90206604431893,3367.9907870704674,210.5,378.9,112.3,8131,None,0,19.258308107962232,0.3332073353974476,94.06111641966164
172,37,Other,171.56899685287118,85.05622804940363,7,7.0791102918650255,233.83498844261538,1762.1227961602926,110.1,198.2,58.7,8120,Strength,7,35.151411213652715,0.20421023305877778,96.6186604019939
589,58,Male,175.19611043451593,107.39216546306317,4,8.265109519595473,294.498137849245,2328.0109741950864,145.5,261.9,77.6,8041,Cardio,8,23.486414406827773,0.16003555353133625,118.90286432284582
525,19,Male,180.21120904412592,90.98580785144706,10,7.245880221019695,382.3153916418824,1862.9004625500304,116.4,209.6,62.1,7846,None,0,34.04460237161433,0.27404753080396305,102.40868256940834
463,55,Female,157.32582781071014,121.92621453645327,1,7.33842916870161,69.49437909316588,1980.0145384661723,123.8,222.8,66.0,8081,Strength,9,27.872829579509762,0.07643995375895646,135.36010960425557
559,38,Female,181.75491691053028,101.3921623084243,8,7.0814823194834196,427.8842014227631,2146.53211829473,134.2,241.5,71.6,7925,None,0,41.20225163916022,0.3060127237752033,110.97217711084618
461,51,Female,161.3171765808509,121.06918165871336,1,9.49614121840684,140.20816307994633,2262.773208841003,141.4,254.6,75.4,7926,Strength,10,19.418926241639205,0.07218400897975487,133.17023562648654
420,18,Male,174.4467097116825,127.36344410376643,6,7.0118902784547235,252.37350188935912,1666.8733860339744,104.2,187.5,55.6,7974,None,0,35.24899821040207,0.173544781446033,141.6979793099203
241,54,Female,174.75413068230964,89.29521750286239,7,7.893732860913462,245.73925982744703,1024.0545042409367,64.0,115.2,34.1,8061,Yoga,10,39.94687423102252,0.13282618988770178,96.36164086337742
105,42,Male,148.1233881699086,130.2708289865907,9,3.316754255904784,309.46254077245146,2032.0707211975325,127.0,228.6,67.7,8122,Yoga,9,30.70861277318636,0.2570377462725377,140.70265306688052
303,52,Male,158.28868284251732,105.62087897524653,5,7.280251253947153,140.45491998382855,2122.184676302342,132.6,238.7,70.7,8069,None,0,26.63747921144243,0.1688268561830574,117.45111924500475
490,36,Female,180.45690985875723,138.66936587601032,6,10.479696508751159,443.09218372472094,,142.7,256.9,76.1,7822,None,0,25.76832516774018,0.20744470453481276,148.84820123654615
401,26,Female,175.3716329741557,121.95116603785522,8,3.9319074652520527,361.43053257811505,581.4704809177435,36.3,65.4,19.4,7969,Strength,7,14.828524361356143,-0.029477337381391105,130.194459600191
577,39,Male,154.77165492067618,144.94464789958423,8,6.319225259603427,312.06087372379847,2512.297085158235,157.0,282.6,83.7,7762,Yoga,8,12.024108569720314,0.2089822855098442,156.19258464552206
459,30,Female,178.98150536130487,129.6448956974023,9,9.278860879653703,324.6045892699876,1831.0183023045136,114.4,206.0,61.0,7970,None,0,36.6421124981745,0.261861207811805,138.23734714225063
380,21,Female,188.65485165099963,132.5546378968964,3,6.374446176256021,100.40070026146702,2543.758872041884,159.0,286.2,84.8,8031,None,0,29.075597577020265,0.19608401022820315,144.06391246520406
173,27,Male,171.64402383425175,138.0258578568627,1,8.044957141156477,302.01286506319485,3075.473826313032,192.2,346.0,102.5,7919,Cardio,8,34.907698427402096,0.25523173797852977,149.04328469837796
339,27,Female,165.1381573084875,113.62248912910218,4,5.095040200768282,123.7324267160312,2232.2589124911383,139.5,251.1,74.4,8065,None,0,30.874918795677537,0.1843427427867606,120.62533201476558
452,54,Male,186.2939532937693,114.7195462704102,4,6.893603293557224,267.6548601643892,2140.0867887819986,133.8,240.8,71.3,7965,Strength,10,40.234032480965936,0.2200012388700243,125.69948990639475
295,22,Male,172.86987889493147,92.98092554811403,5,8.31734955779234,364.6536177084885,,194.0,349.1,103.4,7937,Cardio,5,16.166696327565333,0.245004059469018,105.95463476476446
565,36,Female,173.43711413415514,127.31284872515577,2,4.78088770340186,113.63751294750436,642.4977209093004,40.2,72.3,21.4,7968,None,0,25.19709239182752,-0.08970054831238183,138.7350140542206
551,61,Female,180.83818131303906,111.26199437111511,2,9.101898546348215,3.398830753470179,2160.97434338641,135.1,243.1,72.0,8117,Yoga,6,32.99367379202923,0.14524544818781843,124.39993354553094
206,46,Female,178.71307200949872,112.29926889716474,6,6.140460689229407,46.72006775373083,1816.648206606581,113.5,204.4,60.6,7973,None,0,21.599753593884877,0.12475816709582016,126.02310653679406
315,24,Male,178.22637826758748,106.31463812934592,6,9.219259042419054,278.5686040628657,3039.137795684371,189.9,341.9,101.3,7953,Yoga,9,18.642422157944523,0.2689030582811994,118.25974422516495
262,60,Male,153.70831045152315,104.94724373043101,3,8.804841955109282,36.37528360390917,2433.9430607610407,152.1,273.8,81.1,7994,Yoga,5,38.993374394707494,0.23171943397713585,115.90116263454945
127,23,Female,167.0208386259428,107.3042468139833,1,4.420134741687372,202.62224848986813,572.9289458678704,35.8,64.5,19.1,7992,None,0,21.828609392665225,-0.13577786915772966,120.18418823502239
506,64,Male,156.41762146997297,121.5798890894286,4,7.67061961027022,392.80611828528845,2418.725714750865,151.2,272.1,80.6,7977,Cardio,7,18.306800874199784,0.1464519543386437,133.91399237751293
250,40,Female,165.2278819978808,121.65188617749106,9,3.8649775206083365,403.3828016442743,1511.7425348687661,94.5,170.1,50.4,7952,Strength,5,20.82874161742859,0.14147996802680957,133.19170694182802
369,26,Female,145.77116804466849,131.94075927302634,5,5.916962016222404,100.91829268783107,2848.7300859284906,178.0,320.5,95.0,7967,Cardio,4,24.311926037239328,0.2524056370167366,146.9381697551848
246,30,Male,148.36819032602642,137.85326666742102,3,6.407743728626736,105.5431005399534,1837.107709887486,114.8,206.7,61.2,8027,None,0,27.741390303840056,0.09767342899376556,149.89880097967907
564,61,Female,185.88217272618147,128.70389025960083,8,6.033317751797861,449.35487752094207,1941.9426907248344,121.4,218.5,64.7,8185,None,0,32.58664795365489,0.2341979831524521,139.6470538459168
243,37,Female,172.57208213834258,140.66429826598755,9,6.488026142608927,500.57093139449034,2175.456295845834,136.0,244.7,72.5,7951,None,0,25.87972057914875,0.2529397885034278,151.22058058048185
483,39,Male,172.22397889128476,108.10921259060062,6,9.1465104952921,247.36151016738495,907.8674640133158,56.7,102.1,30.3,7872,None,0,32.438798417141946,0.06177158481471179,117.33732939421479
247,38,Female,165.11573114214283,126.78210259946079,8,3.779358989793667,34.614801452370614,2246.622443521588,140.4,252.7,74.9,8018,Cardio,4,12.880515381702454,0.17662778602387005,137.69505078004266
563,22,Female,175.37492758275914,137.63631395663825,2,5.114852319845581,295.27365826107746,2542.5638813407613,158.9,286.0,84.8,7957,None,0,28.88796567581843,0.17560732379131222,147.6723226780489
332,57,Male,192.345779375923,113.55836603970523,5,3.7217574275076357,286.978404546866,1556.866269459817,97.3,175.1,51.9,7987,None,0,29.00938574899422,0.10795174728953608,125.70602179800252
423,38,Female,168.3558467228046,109.05947871014567,7,6.139297137485328,287.7188192890383,1607.2324963458846,100.5,180.8,53.6,8046,None,0,12.443503384146117,0.07117173722539094,121.3354921092652
554,63,Female,172.85561228146955,94.99166569035283,9,4.264276665425689,413.32078548873966,1612.7102662310153,100.8,181.4,53.8,8033,None,0,31.02328054344957,0.20489035504162215,104.78166545730657
593,64,Male,156.50937956278244,109.05892992873251,3,6.268184587547994,275.48981166993156,2565.839146078585,160.4,288.7,85.5,8088,None,0,23.95073555425376,0.17285226817108507,121.52566837852831
415,32,Female,162.99528685963526,124.02474799521316,2,7.7148586293881225,265.0786818235491,2380.1024143349687,148.8,267.8,79.3,8047,Strength,9,24.15078014621039,0.13007250432433792,136.23364847972067
284,56,Female,170.72728695452915,107.41736023583317,9,7.667547958475364,431.95160112063866,2209.2933539520427,138.1,248.5,73.6,8035,Strength,10,15.000401909748534,0.20223761828710318,118.06375763791537
330,51,Female,163.11718022050013,100.4878799785764,7,3.585354139361546,341.5907536453867,2108.6281960079605,131.8,237.2,70.3,8004,None,0,31.319860007383987,0.2310198449730187,111.9552364825539
205,57,Female,176.13961825576766,86.22867372307277,8,4.6823928081916195,552.1403857666131,749.767571462382,46.9,84.3,25.0,8035,None,0,38.93063944854576,0.11234000306035419,98.71294616564919
447,43,Male,168.24038304476943,123.93859096857007,9,6.189306426915706,272.4597864062421,2480.396711176281,155.0,279.0,82.7,7919,Strength,4,19.02780327595717,0.25854951999575304,135.54993153589578
589,42,Female,168.8920182752074,103.55514639362605,2,6.7564159147566984,99.98174569327193,2594.79217335653,162.2,291.9,86.5,7966,Yoga,6,25.591556219629634,0.16583317157735122,115.23167842498604
539,31,Male,159.2327964589159,141.67059660474004,2,8.691900030462499,141.88722301264715,1834.4760227088912,114.7,206.4,61.1,7922,None,0,23.793158652927218,0.05846549318353969,155.20831473405943
579,33,Female,166.35768784143127,131.91709571452301,3,8.78921467580402,276.1072358585804,1879.5343099369848,117.5,211.4,62.7,7947,Yoga,4,30.09095690412076,0.11559787672021218,142.37356297193162
144,49,Male,154.2623901907985,105.13700903145919,1,6.8897873289721625,119.07398880570189,2635.5028586597678,164.7,296.5,87.9,7844,None,0,17.421602036785917,0.11128716931723275,120.16677628866286
154,38,Female,174.4138591655159,120.93258250293437,3,5.766432517193011,358.75005174515286,2718.495056112606,169.9,305.8,90.6,7890,Strength,6,28.384100556489525,0.21649453604382507,132.63148296001134
473,50,Male,165.36750387820385,116.56273898456139,6,7.603019192983583,248.0976779915872,1125.3508479077288,70.3,126.6,37.5,7931,Cardio,5,40.78948945638349,0.13127796865521563,127.91528250245548
172,46,Female,166.661857574692,92.12867018026304,4,7.057536184516055,295.50024774730235,1143.8607912744521,71.5,128.7,38.1,7892,Strength,10,18.723076697262933,-0.01632520639146212,103.67477732646186
216,49,Male,177.74062888770572,134.7973265636304,7,6.611320465157856,473.28636511657487,3019.0493969075474,188.7,339.6,100.6,7998,None,0,13.787222916301957,0.2616431791149575,147.55886986455394
358,32,Male,164.863229245692,91.04993116658692,10,6.717148316123668,541.1276659386202,3057.342376501271,191.1,344.0,101.9,7996,Strength,6,17.49924574816628,0.3451930741738969,103.74699482433218
247,48,Male,164.69403011683283,87.24997115178627,1,5.698294026858305,56.068691754204906,2239.791367092926,140.0,252.0,74.7,7940,Yoga,5,12.225904686697369,0.033117579765901496,98.19603691213405
103,46,Female,161.58039242094142,118.48142772678122,4,5.333139158768783,170.577002112441,2134.1131518457564,133.4,240.1,71.1,8011,None,0,32.81266740418821,0.1817352831480956,130.4468003151932
315,30,Female,196.87567282007285,130.53607088571638,5,7.889652737282594,307.8351484145058,1489.0269435647788,93.1,167.5,49.6,8003,Strength,7,20.856087740346023,0.0582416218486711,142.5394186033841
469,53,Male,159.5001876889538,94.57153994148436,8,3.0098758349624797,430.42789153267876,1814.5507362892167,113.4,204.1,60.5,8202,None,0,35.140536152008195,0.2302813478105886,107.16791585982412
367,61,Female,175.80900249731152,128.64673232908362,5,8.345388079287435,222.17768765962836,2813.2611764451713,175.8,316.5,93.8,7859,None,0,28.36615374415164,0.2689704236703475,137.58721420680365
283,41,Male,152.91954605293233,133.00298254124047,2,4.290387436836304,172.67229705201675,1643.6809752580189,102.7,184.9,54.8,8071,None,0,10.234398466814953,-0.035348552004710654,142.77033420725425
394,41,Female,175.04889734071415,124.14430999970637,1,7.502167021628085,136.487290779847,2568.6979514063028,160.5,289.0,85.6,8112,Cardio,9,29.861224140541076,0.16257598452170574,134.26541709090404
502,50,Male,177.48679309392287,95.7629671163423,3,8.216598315104108,129.88234814006245,1752.0243572014288,109.5,197.1,58.4,8125,None,0,27.502791996220147,0.08461398472587504,107.445835776839
524,61,Male,171.28728844844363,137.24065584224252,1,6.913014804929959,0.0,2326.486246381059,145.4,261.7,77.5,7945,None,0,32.23636925901254,0.14438731119303577,145.79995963249567
250,22,Other,143.06851871403708,132.72241465223956,9,4.818941659345427,414.2787422268981,2361.964776103665,147.6,265.7,78.7,8025,None,0,27.88187926416543,0.2865557958148096,144.54879121239134
182,35,Male,156.9071443182665,110.89211982976582,5,10.052549567419295,217.9610704938016,2660.0521493312917,166.3,299.3,88.7,7982,None,0,31.092917300475435,0.26168196520341075,123.52033670656616
555,22,Male,162.66980614250954,144.712475965895,10,3.9540547923152616,425.32543924861886,2728.163591849055,170.5,306.9,90.9,8134,None,0,22.99972029131259,0.3287949553763537,155.95175022790374
110,40,Female,182.24867474690086,125.95961962132088,8,6.559485116477302,345.9626019919565,2319.9451651347003,145.0,261.0,77.3,8087,None,0,39.267118198147955,0.31750823148442375,138.92442292180633
207,64,Female,164.61363934086103,100.19906929501647,1,6.78724829326241,37.307121385239356,2804.4282050459406,175.3,315.5,93.5,8187,Strength,9,34.34322450901723,0.21497530501858494,110.283999921786
113,55,Male,182.47907589175156,96.73510988461979,9,6.5219460042714665,341.06381675679677,1675.7426564671193,104.7,188.5,55.9,8005,Cardio,8,28.392541999158066,0.20015602035948551,107.7228056993648
479,64,Male,180.48976219315097,135.2450471983181,4,4.575012131724353,180.5427981287152,2249.7202582360883,140.6,253.1,75.0,8035,Cardio,6,31.049231074051757,0.18773201141823562,148.13811711960983
291,42,Male,174.45030766337658,91.20551947228894,9,5.8434226280547605,413.34685834923914,2258.65743841556,141.2,254.1,75.3,7809,Cardio,9,23.891391928348632,0.2549868217736341,103.07419853076584
109,61,Female,160.41715659991613,120.18157802957748,8,4.081364753175344,256.86827998564655,1688.0787388848714,105.5,189.9,56.3,8027,Yoga,8,25.230215157759094,0.16576314144483942,129.05561140076642
464,61,Male,171.79364766492435,106.98184116020661,10,7.198070607305439,257.60683575540065,2532.9123818653443,158.3,285.0,84.4,8102,None,0,17.983809267603853,0.27862476692659216,118.30583899942337
415,64,Male,157.183993979052,108.74199283266168,3,6.3531083939445185,98.25423406243196,2730.28048651849,170.6,307.2,91.0,8059,Yoga,4,25.64418774990535,0.20291721405495833,121.15381053122414
199,30,Other,173.09271091378295,100.18913117203385,4,6.331294474428562,95.83462903681746,2095.145024863744,130.9,235.7,69.8,8272,Cardio,9,27.921281397255864,0.15004255740148414,111.91241218961528
